,listing_id,date,time,listing_name,street,city,zip_code,state,address_total,location_x,location_y,location_site,location_indoor,month,day,year,day_of_week
917,301442,2022-04-02,11:29:46,Lilburn Farmers Market,1400 Killian Hill Rd,Lilburn,30047,Georgia,"1400 Killian Hill Rd, Lilburn, Georgia 30047",-84.081093,33.859588,Faith-based institution;,No Indoor;,4,2,2022,Saturday
918,300017,2022-04-05,8:57:46,Mountain Fresh Oakland Farmers Market,5 Town Park Lane,Oakland,21550,Maryland,"5 Town Park Lane, Oakland, Maryland 21550",-79.409554,39.408747,Local government grounds;,Part time open indoor;,4,5,2022,Tuesday
919,301321,2022-04-06,13:54:29,Walnut Creek Certified Farmers' Market,1799 Locust Street,Walnut Creek,94596,California,"1799 Locust Street, Walnut Creek, California 94596",-122.04047,37.902666,Closed-off public street;,No Indoor;,4,6,2022,Wednesday
920,301322,2022-04-06,14:01:37,Orinda Famers Market,28 Orinda Way ,Orinda ,94563,California,"28 Orinda Way , Orinda , California 94563",-122.17454,37.882764,Closed-off public street;,No Indoor;,4,6,2022,Wednesday
921,301528,2022-04-06,13:42:19,Historic Lewes Farmers Market,Johnson & Dupont Avenues,Lewes,19958,Delaware,"George H.P. Smith Park, Johnson & Dupont Avenues, Lewes, Deleware 19958",-75.1747,38.7381,Park,No Indoor;,4,6,2022,Wednesday
922,301529,2022-04-06,13:44:02,Historic Lewes Farmers Market,36707 Crooked Hammock Way,Lewes,19958,Delaware,"36707 Crooked Hammock Way, Lewes, Delaware 19958",-75.150657,38.746394,Private business,No Indoor;,4,6,2022,Wednesday
923,301530,2022-04-06,13:46:41,Historic Lewes Farmers Market,820 Savannah Road,Lewes,19958,Delaware,"820 Savannah Road, Lewes, Delaware, USA",-75.1435337,38.7700964,Educational institution;,No Indoor;,4,6,2022,Wednesday
924,301489,2022-04-07,12:42:54,Battle Creek Farmers Market,25 S McCamly St,Battle Creek,49017,Michigan,"25 S McCamly St, Battle Creek, Michigan 49017",-85.18515,42.32009,Local government grounds;,No Indoor;,4,7,2022,Thursday
925,301505,2022-04-09,15:21:34,St. Louis Farmers Market,300 North Mill Street,St. Louis,48880,Michigan,"300 North Mill Street, St. Louis, Michigan 48880",-84.608462,43.410742,Local government grounds;,No Indoor;,4,9,2022,Saturday
926,301687,2022-04-12,15:29:48,Hope Farms First Wednesday Market,10401 Scott Street,Houston,77051,Texas,"10401 Scott Street, Houston, TX, USA",-95.368292,29.6467189,Farm,Part time open indoor;,4,12,2022,Tuesday
927,300073,2022-04-14,11:01:04,Camellia City Farmers Market,333 Erlanger Ave. (corner of 3rd. St.),Olde Towne Slidell,70458,Louisiana,"333 Erlanger Ave. (corner of 3rd. St.), Olde Towne Slidell, Louisiana 70458",-89.780754,30.275994,Private business,No Indoor;,4,14,2022,Thursday
928,300556,2022-04-13,22:09:31,Bloomington Winter Farmers' Market,1601 S Rogers St,Bloomington,47403,Indiana,"1601 S Rogers St, Bloomington, Indiana 47403",-86.539649,39.149906,Local government grounds;,Entire time open indoor;,4,13,2022,Wednesday
929,300562,2022-04-14,11:18:38,Downtown Novato Community Farmers Market,7th Street behind the CVS between Grant Ave & Novato Blvd ,Novato ,94947,California,"7th Street behind the CVS between Grant Ave & Novato Blvd , Novato , California 94947",-122.57874,38.107536,Private business,No Indoor;,4,14,2022,Thursday
930,300563,2022-04-14,11:14:24,Fairfax Community Farmers' Market,142 Bolinas Road,Fairfax,94930,California,"142 Bolinas Road, Fairfax, California 94930, USA",-122.5905814,37.9853196,Local government grounds;,No Indoor;,4,14,2022,Thursday
931,300564,2022-04-14,11:20:20,The Springs Community Farmers' Market,Parking lot at Boyes Blvd & Hwy 12,Boyes Hot Springs ,95476,California,"Parking lot at Boyes Blvd & Hwy 12, Boyes Hot Springs , California 95476",-122.48205,38.31433,Local government grounds;,No Indoor;,4,14,2022,Thursday
932,300565,2022-04-14,12:42:43,Santa Rosa Community Farmers Market at the Veterans Private business,1501 Farmers Lane ,Santa Rosa ,95404,California,"1501 Farmers Lane , Santa Rosa , California 95404",-122.68939,38.434379,Local government grounds;,No Indoor;,4,14,2022,Thursday
933,300566,2022-04-14,12:44:24,Petaluma Evening Farmers' Market,175 Fairgrounds Drive,Petaluma,94952,California,"175 Fairgrounds Drive, Petaluma, California 94952, USA",-122.6302082,38.2420797,Federal/state government grounds;,No Indoor;,4,14,2022,Thursday
934,300567,2022-04-14,12:46:52,Petaluma Farmers Market,Petaluma Blvd S and D St,Petaluma ,94952,California,"Petaluma Blvd S and D St, Petaluma , California 94952",-122.63679,38.231796,Local government grounds;,No Indoor;,4,14,2022,Thursday
935,300568,2022-04-14,12:47:27,The Petaluma East Side Farmers' Market,320 N McDowell Blvd,Petaluma ,94954,California,"320 N McDowell Blvd, Petaluma , California 94954",-122.63089,38.252337,Local government grounds;,No Indoor;,4,14,2022,Thursday
936,300569,2022-04-14,12:03:42,Cotati Community Farmers Market,Old Redwood Hwy and W Sierra,Cotati ,94931,California,"Old Redwood Hwy and W Sierra, cotati , California 94931",-122.70729,38.326544,Local government grounds;,No Indoor;,4,14,2022,Thursday
937,300571,2022-04-14,12:08:39,Rohnert Park Farmers' Market,500 City Center Dr ,Rohnert Park ,94928,California,"500 City Center Dr , Rohnert Park , California 94928",-122.70394,38.349284,Local government grounds;,No Indoor;,4,14,2022,Thursday
938,301183,2022-04-14,9:18:08,Troy Waterfront Farmers Market,Monument Square,Troy,12180,New York,"Monument Square, Troy, NY, USA",-73.6916048,42.7316427,Closed-off public street;,Part time open indoor;,4,14,2022,Thursday
939,301213,2022-04-14,9:03:19,Good Local Markets White Rock Farmers Market,1450 Old Gate Lane,Dallas,75218,Texas,"1450 Old Gate Lane, Dallas, Texas 75218, USA",-96.7034198,32.8248108,Faith-based institution;,No Indoor;,4,14,2022,Thursday
940,301214,2022-04-14,9:08:52,Lakewood Village Farmers Market,6434 E Mockingbird Lane,Dallas,75218,Texas,"6434 E Mockingbird Lane, Dallas, Texas 75218",-96.751083,32.835725,Private business,No Indoor;,4,14,2022,Thursday
941,301373,2022-04-14,9:58:10,Huntley Farmers Market,11712 Coral Street,Huntley,60142,Illinois,"11712 Coral Street, Huntley, Illinois 60142",-88.424435,42.168577,Closed-off public street;,Part time open indoor;,4,14,2022,Thursday
942,301667,2022-04-14,9:56:31,Galena KS Farmer's Market,210 W 7th St,Galena,66739,Kansas,"210 W 7th St, Galena, Kansas 66739",-94.640914,37.074792,Local government grounds;,No Indoor;,4,14,2022,Thursday
943,301688,2022-04-14,9:54:10,FRESHFARM Arlington Market,1400 N Courthouse Rd,Arlington,22201,Virginia,"1400 N Courthouse Rd, Arlington, VA 22201, USA",-77.0840474,38.8897553,Local government grounds;,No Indoor;,4,14,2022,Thursday
944,301692,2022-04-14,9:32:15,Siloam Springs Farmers Market,311 South Mount Olive Street,Siloam Springs,72761,Arkansas,"311 South Mount Olive Street, Siloam Springs, AR, USA",-94.5408272,36.1828276,Local government grounds;,No Indoor;,4,14,2022,Thursday
945,301691,2022-04-14,1:29:01,Corvallis Indoor Winter Market,110 Southwest 53rd Street,Corvallis,97333,Oregon,"110 Southwest 53rd Street, Corvallis, OR, USA",-123.3133643,44.5682522,Local government grounds;,Entire time open indoor;,4,14,2022,Thursday
946,301695,2022-04-14,12:22:18,Roseland Mercadito Farmers' Market,665 Sebastopol Road,Santa Rosa,95407,California,"665 Sebastopol Road, Santa Rosa, CA, USA",-122.728721,38.430669,Private business,No Indoor;,4,14,2022,Thursday
947,5817,2022-04-18,14:03:57,South Valley Farmers Market,North 7th Street & East Main Street,Cottage Grove,97424,Oregon,"North 7th Street & East Main Street, Cottage Grove, OR, USA",-123.06096,43.7972757,Closed-off public street;,No Indoor;,4,18,2022,Monday
948,300001,2022-04-18,20:03:46,Riverside Farmers' Market,10 Pine Ave.,Riverside,60546,Illinois,"10 Pine Ave., Riverside, Illinois 60546",-87.820102,41.8277856,Local government grounds;,No Indoor;,4,18,2022,Monday
949,301051,2022-04-14,18:16:31,Columbia Farmers Market,1769 West Ash Street,Columbia,65203,Missouri,"1769 West Ash Street, Columbia, Missouri 65203",-92.364624,38.958293,Park,Part time open indoor;,4,14,2022,Thursday
950,301180,2022-04-14,14:37:47,Fulshear Farmers' Market,9035 Bois d'Arc Lane,Fulshear ,77406,Texas,"9035 Bois d'Arc Lane, Fulshear , Texas 77406",-95.888475,29.690226,Private business,No Indoor;,4,14,2022,Thursday
951,301181,2022-04-15,14:53:29,Downtown Bloomington Farmers Market,200 N. Main,Bloomington,61701,Illinois,"200 N. Main, Bloomington, Illinois 61701",-88.994107,40.480014,Closed-off public street;,No Indoor;,4,15,2022,Friday
952,301262,2022-04-15,11:46:08,Dorey Park Farmers Market,2999 Darbytown Road,Henrico,23231,Virginia,"2999 Darbytown Road, Henrico, Virginia 23231",-77.405887,37.5380571,Park,No Indoor;,4,15,2022,Friday
953,301353,2022-04-16,9:34:40,CAVE SPRING FARMERS MARKET,6770 Cave Spring Road Southwest,Cave Spring,30124,Georgia,"6770 Cave Spring Road Southwest, Cave Spring, Georgia 30124, USA",-85.3086334,34.1332366,Private business,No Indoor;,4,16,2022,Saturday
954,301567,2022-04-18,17:46:54,Decorah Farmers Market,Heivly Street,Decorah,52101,Iowa,"Heivly Street, Decorah, Iowa 52101",-91.78475,43.301618,Closed-off public street;,Part time open indoor;,4,18,2022,Monday
955,301637,2022-04-18,15:27:14,Healthy New Albany Farmers Market,200 Market Square,New Albany,43054,Ohio,"200 Market Square, New Albany, Ohio 43054",-82.798908,40.083073,Plaza/Square/Common,No Indoor;,4,18,2022,Monday
956,301638,2022-04-18,15:30:28,Healthy New Albany Indoor Farmers Market,150 W Main St,New Albany,43054,Ohio,"150 W Main St, New Albany, Ohio 43054",-82.798908,40.083073,Healthcare institution;,Entire time open indoor;,4,18,2022,Monday
957,301693,2022-04-18,12:58:05,FRESHFARM Ballston Market,901 N Taylor St,Arlington,22203,Virginia,"901 N Taylor St Arlington, VA 22203",-77.1143336,38.8812448,Plaza/Square/Common,No Indoor;,4,18,2022,Monday
958,301694,2022-04-14,11:40:05,Brattleboro Winter Farmers' Market,60 Austine Drive,Brattleboro,05301,Vermont,"60 Austine Drive, Brattleboro, Vermont, 05301",-72.5778415,44.5588028,Educational institution;,Entire time open indoor;,4,14,2022,Thursday
959,301697,2022-04-15,11:16:48,FRESHFARM Columbia Heights (Saturday),Park Rd NW & 14th St NW,Washington,20010,District of Columbia,"Park Rd NW & 14th St NW, Washington, DC 20010, USA",-77.0327462,38.9302925,Plaza/Square/Common,No Indoor;,4,15,2022,Friday
960,301700,2022-04-15,12:27:09,Coffee Creek Farmers Market,178 E Sidewalk Rd.,Chesterton,46304,Indiana,"178 E Sidewalk Rd., Chesterton, IN 46304",-87.0344715,41.5862951,Private business,No Indoor;,4,15,2022,Friday
961,301701,2022-04-15,12:25:00,FRESHFARM Foggy Bottom,901 23rd St NW,Washington,20052,District of Columbia,"901 23rd St NW, Washington, DC 20052, USA",-77.0505776,38.9004805,Closed-off public street;,No Indoor;,4,15,2022,Friday
962,301702,2022-04-15,12:34:00,FRESHFARM H St NE,800 13th St NE,Washington,20002,District of Columbia,"800 13th St NE, Washington, DC 20002, USA",-76.9883903,38.9007086,Closed-off public street;,No Indoor;,4,15,2022,Friday
963,301698,2022-04-15,11:30:41,FRESHFARM Downtown Silver Spring,1 Veterans Pl,Silver Spring,20910,District of Columbia,"1 Veterans Pl, Silver Spring, MD 20910, USA",-77.0245554,38.9974686,Plaza/Square/Common,No Indoor;,4,15,2022,Friday
964,301704,2022-04-17,16:43:28,Grove Street farmers Market,1001 Northwest 4th Street,Gainesville,32601,Florida,"1001 Northwest 4th Street, Gainesville, FL, USA 32601",-82.3284448,29.6613472,Private business,No Indoor;,4,17,2022,Sunday
965,301705,2022-04-18,12:57:11,FRESHFARM Monroe Street,716 Monroe St NE,Washington,20017,District of Columbia,"716 Monroe St NE, Washington, DC 20017, USA",-76.994985,38.9323776,Plaza/Square/Common,No Indoor;,4,18,2022,Monday
966,301707,2022-04-18,13:04:39,FRESHFARM Mosaic (Sunday),2920 District Ave,Fairfax,22031,Virginia,"2920 District Ave, Fairfax, VA 22031, USA",-77.2307258,38.8714011,Closed-off public street;,No Indoor;,4,18,2022,Monday
967,301708,2022-04-18,13:09:13,FRESHFARM Mount Vernon Triangle,499 I St NW,Washington,20001,District of Columbia,"499 I St NW, Washington, DC 20001, USA",-77.0190138,38.9013863,Closed-off public street;,No Indoor;,4,18,2022,Monday
968,301710,2022-04-18,13:54:24,FRESHFARM Oakton,2951 Chain Bridge Rd,Oakton,22124,Virginia,"2951 Chain Bridge Rd, Oakton, VA 22124, USA",-77.3013443,38.880203,Private business,No Indoor;,4,18,2022,Monday
969,301711,2022-04-18,14:05:36,FRESHFARM Penn Quarter,801 F St NW Washington,DC 20004,20004,District of Columbia,"801 F St NW Washington, DC 20004",-77.0251511,38.8974361,Closed-off public street;,No Indoor;,4,18,2022,Monday
970,301712,2022-04-18,14:14:16,FRESHFARM Reston,11900 Lawyers Rd,Reston,20191,Virginia,"11900 Lawyers Rd, Reston, VA 20191, USA",-77.3581045,38.9242303,Educational institution;,No Indoor;,4,18,2022,Monday
971,301714,2022-04-19,17:11:19,Golden Villa Farmers' Market,255 S Sutter St,Stockton,95203,California,"255 S Sutter St, Stockton, CA 95203",-121.2880497,37.9508283,Private business,No Indoor;,4,19,2022,Tuesday
972,301699,2022-04-15,11:43:04,FRESHFARM Dupont Circle (Sunday),1600 20th St NW,Washington,20009,District of Columbia,"1600 20th St NW, Washington, DC 20009, USA",-77.045201,38.9112925,Closed-off public street;,No Indoor;,4,15,2022,Friday
973,300808,2022-04-21,19:29:40,Plainfield Township Farmers Market Hale,220 West Washington,Hale,48739,Michigan,"220 West Washington, Hale, Michigan 48739",-83.804474,44.380388,Local government grounds;,No Indoor;,4,21,2022,Thursday
974,301703,2022-04-15,14:45:05,Townshend Farmers Market,6573 Vermont 30,West Townshend,05359,Vermont,"6573 Vermont 30, West Townshend, VT, USA",-72.7118174,43.0841926,Plaza/Square/Common,No Indoor;,4,15,2022,Friday
975,301713,2022-04-19,18:30:38,Audubon Farmers Market,2844 Johnson St NE,Minneapolis,55418,Minnesota,"2844 Johnson St NE, Minneapolis, MN, USA",-93.2374381,45.0199925,Local government grounds;,No Indoor;,4,19,2022,Tuesday
976,301715,2022-04-20,12:52:35,Galesburg Farmers' Market,362 East Simmons Street,Galesburg,61401,Illinois,"362 East Simmons Street, Galesburg, IL, USA",-90.3653431,40.9463203,Local government grounds;,No Indoor;,4,20,2022,Wednesday
977,301716,2022-04-21,2:57:00,Clatskanie Farmers Market,60 Lillich Street,Clatskanie,97016,Oregon,"60 Lillich Street, Clatskanie, OR, USA",-123.2020058,46.1053955,Park,No Indoor;,4,21,2022,Thursday
978,301306,2022-04-25,8:16:50,Peaceful Valley Farmers Market,14888 Peaceful Valley Road,Sonora,95370,California,"14888 Peaceful Valley Road, Sonora, California 95370",-120.33807,37.974304,Private business,No Indoor;,4,25,2022,Monday
979,301718,2022-04-25,10:29:45,Tilted Barn Brewery's Farmers Market,One Hemsley Place,Exeter,02822,Rhode Island,"One Hemsley Place, Exeter, RI, USA",-71.5202252,41.5695166,Farm,No Indoor;,4,25,2022,Monday
980,301675,2022-03-28,9:34:43,Clarion Farmers Market,115 N Main St,Clarion,50525,Iowa,"115 N Main St, Clarion, IA, USA",-93.7321638,42.7320629,Private business,No Indoor;,3,28,2022,Monday
981,300883,2022-05-02,13:41:00,Dimondale Farmers' Market,136 N Bridge St,Dimondale,48821,Michigan,"136 N Bridge St, Dimondale, Michigan 48821",-84.647388,42.646201,Private business,No Indoor;,5,2,2022,Monday
982,301224,2022-04-29,19:28:08,Floyd County Farmers Market (Floyds Knobs),400 Block Lafollette Station,Floyds Knobs,47119,Indiana,"400 Block Lafollette Station, Floyds Knobs, Indiana 47119",-85.896109,38.315002,Private business,No Indoor;,4,29,2022,Friday
983,301719,2022-04-27,16:52:28,For Oak Cliff Farmers Market,907 East Ledbetter Drive,Dallas,75216,Texas,"907 East Ledbetter Drive, Dallas, TX, USA",-96.8117815,32.6845583,Private business,No Indoor;,4,27,2022,Wednesday
984,301721,2022-05-01,11:53:10,South Augusta Farmers Market,2463 Golden Camp Road,Augusta,30906,Georgia,"2463 Golden Camp Road, Augusta, GA, USA",-82.0517523,33.4300318,Local government grounds;,No Indoor;,5,1,2022,Sunday
985,301056,2022-05-04,0:24:52,Westgate Farmers Market,2925 W. Broad Street,Columbus,43204,Ohio,"2925 W. Broad Street, Columbus, Ohio 43204",-83.078781,39.954491,Private business,No Indoor;,5,4,2022,Wednesday
986,301335,2022-05-05,17:50:58,Heathsville Farmers Market,73 Monument Place,Heathsville,22473,Virginia,"73 Monument Place, Heathsville, Virginia 22473",-76.473204,37.916391,Private business,No Indoor;,5,5,2022,Thursday
987,301723,2022-05-09,17:01:00,Westside Farmers Market at Cool Spring Park,West 10th Street & North Van Buren Street,Wilmington,19806,Delaware,"West 10th Street & North Van Buren Street, Wilmington, DE, USA",-75.5584068,39.749856,Local government grounds;,No Indoor;,5,9,2022,Monday
988,301726,2022-05-17,15:19:51,Union Square Farmers Market,66-70 Union Square,Somerville,02143,Massachusetts,"66-70 Union Square, Somerville, MA, USA",-71.0968209,42.3801291,Local government grounds;,No Indoor;,5,17,2022,Tuesday
989,300797,2022-05-17,21:37:13,Lincoln Park Farmers Market,1661 Fort Street,Lincoln Park,48146,Michigan,"1661 Fort Street, Lincoln Park, Michigan 48146, USA",-83.175189,42.251657,Local government grounds;,No Indoor;,5,17,2022,Tuesday
990,300909,2022-05-19,20:35:33,MainStreet Libertyville Farmers Market,413 N Milwaukee Ave,Liberytville ,60048,Illinois,"413 N Milwaukee Ave, Liberytville , Illinois 60048",-87.954744,42.287242,Closed-off public street;,No Indoor;,5,19,2022,Thursday
991,300627,2022-06-03,0:17:38,Durango Farmers Market,259 W 9th Street,Durango,81301,Colorado,"259 W 9th Street, Durango, Colorado 81301",-107.88275,37.273063,Private business,No Indoor;,6,3,2022,Friday
992,301061,2022-05-25,20:59:36,Greenbelt Farmers Market,25 Crescent Road,Greenbelt,20770,Maryland,"25 Crescent Road, Greenbelt, Maryland 20770",-76.877296,39.001146,Local government grounds;,No Indoor;,5,25,2022,Wednesday
993,301727,2022-05-23,11:52:00,Downtown Beloit Farmers' Market - Summer,345 E Grand Ave,Beloit,53511,Wisconsin,"345 E Grand Ave, Beloit, WI, USA",-89.0357147,42.5000366,Closed-off public street;,No Indoor;,5,23,2022,Monday
994,301729,2022-05-31,22:04:19,Walnut Grove Farmer's Market,U.S. 14,Walnut Grove,56180,Minnesota,"U.S. 14, Walnut Grove, MN, U.S.",-95.4718667,44.2250891,Plaza/Square/Common,No Indoor;,5,31,2022,Tuesday
995,301730,2022-05-31,19:23:02,Enumclaw Plateau Farmers Market,1600 1st Street,Enumclaw,98022,Washington,"1600 1st Street, Enumclaw, WA, USA",-121.98701,47.2032716,Closed-off public street;,No Indoor;,5,31,2022,Tuesday
996,301732,2022-05-31,22:05:58,Springfield Riverside Farmers Market,Riverside Drive,Springfield,56087,Minnesota,"Riverside Drive, Springfield, MN, USA",-94.971343,44.2352899,Local government grounds;,No Indoor;,5,31,2022,Tuesday
